date,avgtempC,maxtempC,mintempC,totalSnow_cm,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,DewPointC,WindChillC,FeelsLikeC,avgtempC(-1),avgtempC(-2),avgtempC(-3),maxtempC(-1),maxtempC(-2),maxtempC(-3),mintempC(-1),mintempC(-2),mintempC(-3),totalSnow_cm(-1),totalSnow_cm(-2),totalSnow_cm(-3),windspeedKmph(-1),windspeedKmph(-2),windspeedKmph(-3),winddirDegree(-1),winddirDegree(-2),winddirDegree(-3),precipMM(-1),precipMM(-2),precipMM(-3),humidity(-1),humidity(-2),humidity(-3),visibility(-1),visibility(-2),visibility(-3),pressure(-1),pressure(-2),pressure(-3),cloudcover(-1),cloudcover(-2),cloudcover(-3),DewPointC(-1),DewPointC(-2),DewPointC(-3),WindChillC(-1),WindChillC(-2),WindChillC(-3),FeelsLikeC(-1),FeelsLikeC(-2),FeelsLikeC(-3)
2018-09-21,8,13,5,0.0,9.79,274.42,0.0,76.92,6.75,1017.96,44.21,4.0,6.96,6.96,8.0,8.0,8.0,13.0,12.0,12.0,4.0,4.0,5.0,0.0,0.0,0.0,2.5,5.67,4.46,160.79,321.42,219.21,0.7,0.0,0.0,78.54,73.17,83.38,9.54,10.0,6.92,1020.46,1021.29,1020.29,25.54,13.79,41.08,4.54,2.96,4.67,8.12,7.21,7.42,8.12,7.21,7.42
2018-09-22,8,13,4,0.0,10.83,290.92,0.0,66.5,8.33,1020.33,31.83,1.46,6.0,6.0,8.0,8.0,8.0,13.0,13.0,12.0,5.0,4.0,4.0,0.0,0.0,0.0,9.79,2.5,5.67,274.42,160.79,321.42,0.0,0.7,0.0,76.92,78.54,73.17,6.75,9.54,10.0,1017.96,1020.46,1021.29,44.21,25.54,13.79,4.0,4.54,2.96,6.96,8.12,7.21,6.96,8.12,7.21
2018-09-23,10,16,6,0.0,13.25,286.5,0.0,77.79,8.0,1019.29,34.04,5.71,8.38,8.38,8.0,8.0,8.0,13.0,13.0,13.0,4.0,5.0,4.0,0.0,0.0,0.0,10.83,9.79,2.5,290.92,274.42,160.79,0.0,0.0,0.7,66.5,76.92,78.54,8.33,6.75,9.54,1020.33,1017.96,1020.46,31.83,44.21,25.54,1.46,4.0,4.54,6.0,6.96,8.12,6.0,6.96,8.12
2018-09-24,6,10,2,0.0,12.42,253.38,0.0,73.75,10.0,1022.88,35.0,0.75,3.08,3.08,10.0,8.0,8.0,16.0,13.0,13.0,6.0,4.0,5.0,0.0,0.0,0.0,13.25,10.83,9.79,286.5,290.92,274.42,0.0,0.0,0.0,77.79,66.5,76.92,8.0,8.33,6.75,1019.29,1020.33,1017.96,34.04,31.83,44.21,5.71,1.46,4.0,8.38,6.0,6.96,8.38,6.0,6.96
2018-09-25,4,8,2,0.0,6.33,178.46,0.0,81.54,9.0,1030.38,40.71,1.12,2.75,2.75,6.0,10.0,8.0,10.0,16.0,13.0,2.0,6.0,4.0,0.0,0.0,0.0,12.42,13.25,10.83,253.38,286.5,290.92,0.0,0.0,0.0,73.75,77.79,66.5,10.0,8.0,8.33,1022.88,1019.29,1020.33,35.0,34.04,31.83,0.75,5.71,1.46,3.08,8.38,6.0,3.08,8.38,6.0
2018-09-26,5,11,0,0.0,6.62,224.12,0.0,76.0,10.0,1034.08,21.54,0.79,3.75,3.75,4.0,6.0,10.0,8.0,10.0,16.0,2.0,2.0,6.0,0.0,0.0,0.0,6.33,12.42,13.25,178.46,253.38,286.5,0.0,0.0,0.0,81.54,73.75,77.79,9.0,10.0,8.0,1030.38,1022.88,1019.29,40.71,35.0,34.04,1.12,0.75,5.71,2.75,3.08,8.38,2.75,3.08,8.38
2018-09-27,8,13,3,0.0,3.88,274.88,0.0,60.38,10.0,1028.75,3.08,-0.5,7.04,7.04,5.0,4.0,6.0,11.0,8.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,6.62,6.33,12.42,224.12,178.46,253.38,0.0,0.0,0.0,76.0,81.54,73.75,10.0,9.0,10.0,1034.08,1030.38,1022.88,21.54,40.71,35.0,0.79,1.12,0.75,3.75,2.75,3.08,3.75,2.75,3.08
2018-09-28,7,13,2,0.0,8.0,296.17,0.0,51.83,10.0,1019.62,3.67,-3.5,5.42,5.42,8.0,5.0,4.0,13.0,11.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,3.88,6.62,6.33,274.88,224.12,178.46,0.0,0.0,0.0,60.38,76.0,81.54,10.0,10.0,9.0,1028.75,1034.08,1030.38,3.08,21.54,40.71,-0.5,0.79,1.12,7.04,3.75,2.75,7.04,3.75,2.75
2018-09-29,5,9,2,0.0,8.0,113.04,0.0,73.58,10.0,1018.88,14.29,-0.08,2.62,2.62,7.0,8.0,5.0,13.0,13.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,3.88,6.62,296.17,274.88,224.12,0.0,0.0,0.0,51.83,60.38,76.0,10.0,10.0,10.0,1019.62,1028.75,1034.08,3.67,3.08,21.54,-3.5,-0.5,0.79,5.42,7.04,3.75,5.42,7.04,3.75
2018-09-30,4,7,1,0.0,6.79,228.96,3.1,82.88,8.08,1017.83,42.75,0.83,1.96,1.96,5.0,7.0,8.0,9.0,13.0,13.0,2.0,2.0,3.0,0.0,0.0,0.0,8.0,8.0,3.88,113.04,296.17,274.88,0.0,0.0,0.0,73.58,51.83,60.38,10.0,10.0,10.0,1018.88,1019.62,1028.75,14.29,3.67,3.08,-0.08,-3.5,-0.5,2.62,5.42,7.04,2.62,5.42,7.04
2018-10-01,-2,1,-4,2.0,15.17,311.33,2.2,95.96,6.79,1014.58,90.5,-2.67,-7.08,-7.08,4.0,5.0,7.0,7.0,9.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,6.79,8.0,8.0,228.96,113.04,296.17,3.1,0.0,0.0,82.88,73.58,51.83,8.08,10.0,10.0,1017.83,1018.88,1019.62,42.75,14.29,3.67,0.83,-0.08,-3.5,1.96,2.62,5.42,1.96,2.62,5.42
2018-10-02,-2,4,-7,0.0,10.29,319.5,0.0,83.58,10.0,1021.08,38.38,-3.92,-4.75,-4.75,-2.0,4.0,5.0,1.0,7.0,9.0,-4.0,1.0,2.0,2.0,0.0,0.0,15.17,6.79,8.0,311.33,228.96,113.04,2.2,3.1,0.0,95.96,82.88,73.58,6.79,8.08,10.0,1014.58,1017.83,1018.88,90.5,42.75,14.29,-2.67,0.83,-0.08,-7.08,1.96,2.62,-7.08,1.96,2.62
2018-10-03,3,9,-1,0.0,7.96,288.33,0.0,82.62,10.0,1023.04,17.83,-0.04,0.88,0.88,-2.0,-2.0,4.0,4.0,1.0,7.0,-7.0,-4.0,1.0,0.0,2.0,0.0,10.29,15.17,6.79,319.5,311.33,228.96,0.0,2.2,3.1,83.58,95.96,82.88,10.0,6.79,8.08,1021.08,1014.58,1017.83,38.38,90.5,42.75,-3.92,-2.67,0.83,-4.75,-7.08,1.96,-4.75,-7.08,1.96
2018-10-04,3,8,0,0.0,8.17,128.0,0.0,85.46,10.0,1024.08,35.12,1.08,1.29,1.29,3.0,-2.0,-2.0,9.0,4.0,1.0,-1.0,-7.0,-4.0,0.0,0.0,2.0,7.96,10.29,15.17,288.33,319.5,311.33,0.0,0.0,2.2,82.62,83.58,95.96,10.0,10.0,6.79,1023.04,1021.08,1014.58,17.83,38.38,90.5,-0.04,-3.92,-2.67,0.88,-4.75,-7.08,0.88,-4.75,-7.08
2018-10-05,3,8,0,0.0,8.71,123.5,0.0,73.12,10.0,1021.83,12.71,-1.42,1.25,1.25,3.0,3.0,-2.0,8.0,9.0,4.0,0.0,-1.0,-7.0,0.0,0.0,0.0,8.17,7.96,10.29,128.0,288.33,319.5,0.0,0.0,0.0,85.46,82.62,83.58,10.0,10.0,10.0,1024.08,1023.04,1021.08,35.12,17.83,38.38,1.08,-0.04,-3.92,1.29,0.88,-4.75,1.29,0.88,-4.75
2018-10-06,2,4,1,0.0,6.42,158.17,4.6,90.25,5.83,1016.71,78.08,0.71,0.33,0.33,3.0,3.0,3.0,8.0,8.0,9.0,0.0,0.0,-1.0,0.0,0.0,0.0,8.71,8.17,7.96,123.5,128.0,288.33,0.0,0.0,0.0,73.12,85.46,82.62,10.0,10.0,10.0,1021.83,1024.08,1023.04,12.71,35.12,17.83,-1.42,1.08,-0.04,1.25,1.29,0.88,1.25,1.29,0.88
2018-10-07,2,5,1,0.0,7.33,130.62,0.0,91.0,5.58,1014.83,71.5,1.17,0.46,0.46,2.0,3.0,3.0,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.42,8.71,8.17,158.17,123.5,128.0,4.6,0.0,0.0,90.25,73.12,85.46,5.83,10.0,10.0,1016.71,1021.83,1024.08,78.08,12.71,35.12,0.71,-1.42,1.08,0.33,1.25,1.29,0.33,1.25,1.29
2018-10-08,3,8,1,0.0,7.92,115.33,0.0,84.38,7.33,1019.54,41.71,0.83,1.17,1.17,2.0,2.0,3.0,5.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,7.33,6.42,8.71,130.62,158.17,123.5,0.0,4.6,0.0,91.0,90.25,73.12,5.58,5.83,10.0,1014.83,1016.71,1021.83,71.5,78.08,12.71,1.17,0.71,-1.42,0.46,0.33,1.25,0.46,0.33,1.25
2018-10-09,3,7,1,0.0,8.04,119.71,0.0,79.12,10.0,1021.38,21.25,-0.08,1.29,1.29,3.0,2.0,2.0,8.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,7.92,7.33,6.42,115.33,130.62,158.17,0.0,0.0,4.6,84.38,91.0,90.25,7.33,5.58,5.83,1019.54,1014.83,1016.71,41.71,71.5,78.08,0.83,1.17,0.71,1.17,0.46,0.33,1.17,0.46,0.33
2018-10-10,3,4,2,0.0,15.67,111.58,2.9,92.75,8.62,1019.29,71.58,1.79,-1.04,-1.04,3.0,3.0,2.0,7.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,8.04,7.92,7.33,119.71,115.33,130.62,0.0,0.0,0.0,79.12,84.38,91.0,10.0,7.33,5.58,1021.38,1019.54,1014.83,21.25,41.71,71.5,-0.08,0.83,1.17,1.29,1.17,0.46,1.29,1.17,0.46
2018-10-11,2,3,1,0.0,12.5,124.42,8.0,96.67,5.71,1019.04,92.29,1.92,-1.04,-1.04,3.0,3.0,3.0,4.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,15.67,8.04,7.92,111.58,119.71,115.33,2.9,0.0,0.0,92.75,79.12,84.38,8.62,10.0,7.33,1019.29,1021.38,1019.54,71.58,21.25,41.71,1.79,-0.08,0.83,-1.04,1.29,1.17,-1.04,1.29,1.17
2018-10-12,4,9,0,0.0,4.83,140.58,0.0,82.42,6.83,1024.92,33.0,1.04,3.08,3.08,2.0,3.0,3.0,3.0,4.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,12.5,15.67,8.04,124.42,111.58,119.71,8.0,2.9,0.0,96.67,92.75,79.12,5.71,8.62,10.0,1019.04,1019.29,1021.38,92.29,71.58,21.25,1.92,1.79,-0.08,-1.04,-1.04,1.29,-1.04,-1.04,1.29
2018-10-13,5,9,1,0.0,9.29,124.08,0.0,83.46,8.33,1022.88,32.21,1.71,2.38,2.38,4.0,2.0,3.0,9.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,4.83,12.5,15.67,140.58,124.42,111.58,0.0,8.0,2.9,82.42,96.67,92.75,6.83,5.71,8.62,1024.92,1019.04,1019.29,33.0,92.29,71.58,1.04,1.92,1.79,3.08,-1.04,-1.04,3.08,-1.04,-1.04
2018-10-14,2,4,0,0.0,14.83,122.75,0.1,89.33,10.0,1017.83,57.58,0.21,-2.12,-2.12,5.0,4.0,2.0,9.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,9.29,4.83,12.5,124.08,140.58,124.42,0.0,0.0,8.0,83.46,82.42,96.67,8.33,6.83,5.71,1022.88,1024.92,1019.04,32.21,33.0,92.29,1.71,1.04,1.92,2.38,3.08,-1.04,2.38,3.08,-1.04
2018-10-15,1,3,0,0.0,13.33,116.08,2.9,93.17,8.71,1017.04,70.5,0.42,-2.42,-2.42,2.0,5.0,4.0,4.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,14.83,9.29,4.83,122.75,124.08,140.58,0.1,0.0,0.0,89.33,83.46,82.42,10.0,8.33,6.83,1017.83,1022.88,1024.92,57.58,32.21,33.0,0.21,1.71,1.04,-2.12,2.38,3.08,-2.12,2.38,3.08
2018-10-16,3,4,1,0.0,8.17,123.17,1.0,95.42,3.04,1019.38,81.25,1.83,0.21,0.21,1.0,2.0,5.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,13.33,14.83,9.29,116.08,122.75,124.08,2.9,0.1,0.0,93.17,89.33,83.46,8.71,10.0,8.33,1017.04,1017.83,1022.88,70.5,57.58,32.21,0.42,0.21,1.71,-2.42,-2.12,2.38,-2.42,-2.12,2.38
2018-10-17,3,6,-1,0.0,7.17,118.21,0.3,90.42,7.96,1018.42,58.08,1.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.17,13.33,14.83,123.17,116.08,122.75,1.0,2.9,0.1,95.42,93.17,89.33,3.04,8.71,10.0,1019.38,1017.04,1017.83,81.25,70.5,57.58,1.83,0.42,0.21,0.21,-2.42,-2.12,0.21,-2.42,-2.12
2018-10-18,4,7,2,0.0,6.67,105.83,0.0,89.83,4.92,1016.79,54.79,2.17,2.08,2.08,3.0,3.0,1.0,6.0,4.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,7.17,8.17,13.33,118.21,123.17,116.08,0.3,1.0,2.9,90.42,95.42,93.17,7.96,3.04,8.71,1018.42,1019.38,1017.04,58.08,81.25,70.5,1.5,1.83,0.42,1.0,0.21,-2.42,1.0,0.21,-2.42
2018-10-19,4,8,1,0.0,4.17,225.67,0.0,79.83,10.0,1019.46,20.58,0.33,3.04,3.04,4.0,3.0,3.0,7.0,6.0,4.0,2.0,-1.0,1.0,0.0,0.0,0.0,6.67,7.17,8.17,105.83,118.21,123.17,0.0,0.3,1.0,89.83,90.42,95.42,4.92,7.96,3.04,1016.79,1018.42,1019.38,54.79,58.08,81.25,2.17,1.5,1.83,2.08,1.0,0.21,2.08,1.0,0.21
2018-10-20,3,8,1,0.0,3.58,261.83,0.0,65.67,10.0,1024.29,7.33,-2.88,2.79,2.79,4.0,4.0,3.0,8.0,7.0,6.0,1.0,2.0,-1.0,0.0,0.0,0.0,4.17,6.67,7.17,225.67,105.83,118.21,0.0,0.0,0.3,79.83,89.83,90.42,10.0,4.92,7.96,1019.46,1016.79,1018.42,20.58,54.79,58.08,0.33,2.17,1.5,3.04,2.08,1.0,3.04,2.08,1.0
2018-10-21,4,9,1,0.0,8.71,253.92,0.0,49.58,9.58,1021.5,10.67,-6.92,1.88,1.88,3.0,4.0,4.0,8.0,8.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,3.58,4.17,6.67,261.83,225.67,105.83,0.0,0.0,0.0,65.67,79.83,89.83,10.0,10.0,4.92,1024.29,1019.46,1016.79,7.33,20.58,54.79,-2.88,0.33,2.17,2.79,3.04,2.08,2.79,3.04,2.08
2018-10-22,1,6,-3,0.0,3.25,239.46,0.0,67.17,8.17,1022.92,16.46,-4.79,0.75,0.75,4.0,3.0,4.0,9.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,8.71,3.58,4.17,253.92,261.83,225.67,0.0,0.0,0.0,49.58,65.67,79.83,9.58,10.0,10.0,1021.5,1024.29,1019.46,10.67,7.33,20.58,-6.92,-2.88,0.33,1.88,2.79,3.04,1.88,2.79,3.04
2018-10-23,3,9,-1,0.0,9.08,300.0,0.0,43.12,10.0,1025.21,4.29,-9.38,0.38,0.38,1.0,4.0,3.0,6.0,9.0,8.0,-3.0,1.0,1.0,0.0,0.0,0.0,3.25,8.71,3.58,239.46,253.92,261.83,0.0,0.0,0.0,67.17,49.58,65.67,8.17,9.58,10.0,1022.92,1021.5,1024.29,16.46,10.67,7.33,-4.79,-6.92,-2.88,0.75,1.88,2.79,0.75,1.88,2.79
2018-10-24,3,9,1,0.0,10.75,325.21,0.0,71.62,10.0,1020.62,13.38,-1.33,0.96,0.96,3.0,1.0,4.0,9.0,6.0,9.0,-1.0,-3.0,1.0,0.0,0.0,0.0,9.08,3.25,8.71,300.0,239.46,253.92,0.0,0.0,0.0,43.12,67.17,49.58,10.0,8.17,9.58,1025.21,1022.92,1021.5,4.29,16.46,10.67,-9.38,-4.79,-6.92,0.38,0.75,1.88,0.38,0.75,1.88
2018-10-25,5,11,1,0.0,7.71,298.62,0.0,57.29,10.0,1018.12,1.75,-3.88,2.83,2.83,3.0,3.0,1.0,9.0,9.0,6.0,1.0,-1.0,-3.0,0.0,0.0,0.0,10.75,9.08,3.25,325.21,300.0,239.46,0.0,0.0,0.0,71.62,43.12,67.17,10.0,10.0,8.17,1020.62,1025.21,1022.92,13.38,4.29,16.46,-1.33,-9.38,-4.79,0.96,0.38,0.75,0.96,0.38,0.75
2018-10-26,3,8,0,0.0,8.17,262.42,0.0,54.04,10.0,1012.29,13.79,-6.0,1.21,1.21,5.0,3.0,3.0,11.0,9.0,9.0,1.0,1.0,-1.0,0.0,0.0,0.0,7.71,10.75,9.08,298.62,325.21,300.0,0.0,0.0,0.0,57.29,71.62,43.12,10.0,10.0,10.0,1018.12,1020.62,1025.21,1.75,13.38,4.29,-3.88,-1.33,-9.38,2.83,0.96,0.38,2.83,0.96,0.38
2018-10-27,-1,1,-2,1.6,5.33,224.83,1.9,96.46,2.08,1003.17,98.5,-1.46,-2.58,-2.58,3.0,5.0,3.0,8.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,8.17,7.71,10.75,262.42,298.62,325.21,0.0,0.0,0.0,54.04,57.29,71.62,10.0,10.0,10.0,1012.29,1018.12,1020.62,13.79,1.75,13.38,-6.0,-3.88,-1.33,1.21,2.83,0.96,1.21,2.83,0.96
2018-10-28,0,1,-1,0.0,9.88,135.38,6.7,97.67,5.62,998.46,90.79,0.08,-2.67,-2.67,-1.0,3.0,5.0,1.0,8.0,11.0,-2.0,0.0,1.0,1.6,0.0,0.0,5.33,8.17,7.71,224.83,262.42,298.62,1.9,0.0,0.0,96.46,54.04,57.29,2.08,10.0,10.0,1003.17,1012.29,1018.12,98.5,13.79,1.75,-1.46,-6.0,-3.88,-2.58,1.21,2.83,-2.58,1.21,2.83
2018-10-29,0,0,-2,13.1,13.21,109.46,37.4,96.54,6.75,990.79,100.0,-1.04,-4.75,-4.75,0.0,-1.0,3.0,1.0,1.0,8.0,-1.0,-2.0,0.0,0.0,1.6,0.0,9.88,5.33,8.17,135.38,224.83,262.42,6.7,1.9,0.0,97.67,96.46,54.04,5.62,2.08,10.0,998.46,1003.17,1012.29,90.79,98.5,13.79,0.08,-1.46,-6.0,-2.67,-2.58,1.21,-2.67,-2.58,1.21
2018-10-30,-5,-3,-8,3.3,11.08,191.67,3.7,95.42,5.29,1005.21,77.21,-6.04,-9.96,-9.96,0.0,0.0,-1.0,0.0,1.0,1.0,-2.0,-1.0,-2.0,13.1,0.0,1.6,13.21,9.88,5.33,109.46,135.38,224.83,37.4,6.7,1.9,96.54,97.67,96.46,6.75,5.62,2.08,990.79,998.46,1003.17,100.0,90.79,98.5,-1.04,0.08,-1.46,-4.75,-2.67,-2.58,-4.75,-2.67,-2.58
2018-10-31,-4,-3,-6,5.2,16.58,118.38,6.0,95.5,6.75,1016.42,83.92,-4.88,-9.96,-9.96,-5.0,0.0,0.0,-3.0,0.0,1.0,-8.0,-2.0,-1.0,3.3,13.1,0.0,11.08,13.21,9.88,191.67,109.46,135.38,3.7,37.4,6.7,95.42,96.54,97.67,5.29,6.75,5.62,1005.21,990.79,998.46,77.21,100.0,90.79,-6.04,-1.04,0.08,-9.96,-4.75,-2.67,-9.96,-4.75,-2.67
2018-11-01,-3,-2,-4,8.8,11.62,135.04,10.3,97.25,3.83,1016.25,93.38,-3.71,-7.5,-7.5,-4.0,-5.0,0.0,-3.0,-3.0,0.0,-6.0,-8.0,-2.0,5.2,3.3,13.1,16.58,11.08,13.21,118.38,191.67,109.46,6.0,3.7,37.4,95.5,95.42,96.54,6.75,5.29,6.75,1016.42,1005.21,990.79,83.92,77.21,100.0,-4.88,-6.04,-1.04,-9.96,-9.96,-4.75,-9.96,-9.96,-4.75
2018-11-02,-4,-1,-6,4.3,6.21,72.88,5.0,95.17,2.67,1020.54,87.67,-4.12,-6.08,-6.08,-3.0,-4.0,-5.0,-2.0,-3.0,-3.0,-4.0,-6.0,-8.0,8.8,5.2,3.3,11.62,16.58,11.08,135.04,118.38,191.67,10.3,6.0,3.7,97.25,95.5,95.42,3.83,6.75,5.29,1016.25,1016.42,1005.21,93.38,83.92,77.21,-3.71,-4.88,-6.04,-7.5,-9.96,-9.96,-7.5,-9.96,-9.96
2018-11-03,-1,1,-3,1.8,11.38,106.54,3.1,95.33,6.38,1022.08,84.33,-1.33,-4.54,-4.54,-4.0,-3.0,-4.0,-1.0,-2.0,-3.0,-6.0,-4.0,-6.0,4.3,8.8,5.2,6.21,11.62,16.58,72.88,135.04,118.38,5.0,10.3,6.0,95.17,97.25,95.5,2.67,3.83,6.75,1020.54,1016.25,1016.42,87.67,93.38,83.92,-4.12,-3.71,-4.88,-6.08,-7.5,-9.96,-6.08,-7.5,-9.96
2018-11-04,1,1,0,0.0,12.79,108.92,13.8,97.29,7.88,1015.21,87.29,0.29,-3.08,-3.08,-1.0,-4.0,-3.0,1.0,-1.0,-2.0,-3.0,-6.0,-4.0,1.8,4.3,8.8,11.38,6.21,11.62,106.54,72.88,135.04,3.1,5.0,10.3,95.33,95.17,97.25,6.38,2.67,3.83,1022.08,1020.54,1016.25,84.33,87.67,93.38,-1.33,-4.12,-3.71,-4.54,-6.08,-7.5,-4.54,-6.08,-7.5
2018-11-05,0,0,-2,0.0,14.58,118.0,2.8,97.21,7.5,1012.04,89.54,-0.54,-4.42,-4.42,1.0,-1.0,-4.0,1.0,1.0,-1.0,0.0,-3.0,-6.0,0.0,1.8,4.3,12.79,11.38,6.21,108.92,106.54,72.88,13.8,3.1,5.0,97.29,95.33,95.17,7.88,6.38,2.67,1015.21,1022.08,1020.54,87.29,84.33,87.67,0.29,-1.33,-4.12,-3.08,-4.54,-6.08,-3.08,-4.54,-6.08
2018-11-06,0,1,0,0.0,16.33,122.75,19.6,97.79,7.88,1011.29,99.17,0.21,-4.12,-4.12,0.0,1.0,-1.0,0.0,1.0,1.0,-2.0,0.0,-3.0,0.0,0.0,1.8,14.58,12.79,11.38,118.0,108.92,106.54,2.8,13.8,3.1,97.21,97.29,95.33,7.5,7.88,6.38,1012.04,1015.21,1022.08,89.54,87.29,84.33,-0.54,0.29,-1.33,-4.42,-3.08,-4.54,-4.42,-3.08,-4.54
2018-11-07,-2,-1,-3,0.6,11.58,134.62,0.8,96.88,3.83,1015.67,91.92,-2.12,-5.62,-5.62,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,16.33,14.58,12.79,122.75,118.0,108.92,19.6,2.8,13.8,97.79,97.21,97.29,7.88,7.5,7.88,1011.29,1012.04,1015.21,99.17,89.54,87.29,0.21,-0.54,0.29,-4.12,-4.42,-3.08,-4.12,-4.42,-3.08
2018-11-08,-2,0,-4,0.4,8.62,153.58,0.7,96.92,3.29,1020.21,84.04,-2.42,-4.96,-4.96,-2.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,-2.0,0.6,0.0,0.0,11.58,16.33,14.58,134.62,122.75,118.0,0.8,19.6,2.8,96.88,97.79,97.21,3.83,7.88,7.5,1015.67,1011.29,1012.04,91.92,99.17,89.54,-2.12,0.21,-0.54,-5.62,-4.12,-4.42,-5.62,-4.12,-4.42
2018-11-09,-2,0,-3,0.7,10.75,127.92,0.8,96.58,4.33,1017.29,84.29,-2.12,-5.29,-5.29,-2.0,-2.0,0.0,0.0,-1.0,1.0,-4.0,-3.0,0.0,0.4,0.6,0.0,8.62,11.58,16.33,153.58,134.62,122.75,0.7,0.8,19.6,96.92,96.88,97.79,3.29,3.83,7.88,1020.21,1015.67,1011.29,84.04,91.92,99.17,-2.42,-2.12,0.21,-4.96,-5.62,-4.12,-4.96,-5.62,-4.12
2018-11-10,-1,0,-2,0.9,11.88,138.12,1.2,96.71,4.58,1013.71,85.46,-1.67,-5.12,-5.12,-2.0,-2.0,-2.0,0.0,0.0,-1.0,-3.0,-4.0,-3.0,0.7,0.4,0.6,10.75,8.62,11.58,127.92,153.58,134.62,0.8,0.7,0.8,96.58,96.92,96.88,4.33,3.29,3.83,1017.29,1020.21,1015.67,84.29,84.04,91.92,-2.12,-2.42,-2.12,-5.29,-4.96,-5.62,-5.29,-4.96,-5.62
2018-11-11,-2,1,-5,0.0,10.88,155.58,0.0,94.79,8.33,1017.67,68.88,-2.46,-5.5,-5.5,-1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-3.0,-4.0,0.9,0.7,0.4,11.88,10.75,8.62,138.12,127.92,153.58,1.2,0.8,0.7,96.71,96.58,96.92,4.58,4.33,3.29,1013.71,1017.29,1020.21,85.46,84.29,84.04,-1.67,-2.12,-2.42,-5.12,-5.29,-4.96,-5.12,-5.29,-4.96
2018-11-12,0,1,-2,0.0,12.79,140.58,0.1,96.83,6.08,1023.38,83.67,-0.75,-4.33,-4.33,-2.0,-1.0,-2.0,1.0,0.0,0.0,-5.0,-2.0,-3.0,0.0,0.9,0.7,10.88,11.88,10.75,155.58,138.12,127.92,0.0,1.2,0.8,94.79,96.71,96.58,8.33,4.58,4.33,1017.67,1013.71,1017.29,68.88,85.46,84.29,-2.46,-1.67,-2.12,-5.5,-5.12,-5.29,-5.5,-5.12,-5.29
2018-11-13,-1,2,-4,0.0,8.08,262.67,0.0,85.08,8.17,1027.79,25.75,-3.12,-3.71,-3.71,0.0,-2.0,-1.0,1.0,1.0,0.0,-2.0,-5.0,-2.0,0.0,0.0,0.9,12.79,10.88,11.88,140.58,155.58,138.12,0.1,0.0,1.2,96.83,94.79,96.71,6.08,8.33,4.58,1023.38,1017.67,1013.71,83.67,68.88,85.46,-0.75,-2.46,-1.67,-4.33,-5.5,-5.12,-4.33,-5.5,-5.12
2018-11-14,-2,2,-5,0.0,3.67,150.21,0.0,67.29,10.0,1027.83,3.17,-7.38,-2.92,-2.92,-1.0,0.0,-2.0,2.0,1.0,1.0,-4.0,-2.0,-5.0,0.0,0.0,0.0,8.08,12.79,10.88,262.67,140.58,155.58,0.0,0.1,0.0,85.08,96.83,94.79,8.17,6.08,8.33,1027.79,1023.38,1017.67,25.75,83.67,68.88,-3.12,-0.75,-2.46,-3.71,-4.33,-5.5,-3.71,-4.33,-5.5
2018-11-15,-2,1,-5,0.0,4.5,173.96,0.0,79.5,10.0,1024.96,9.83,-5.42,-3.92,-3.92,-2.0,-1.0,0.0,2.0,2.0,1.0,-5.0,-4.0,-2.0,0.0,0.0,0.0,3.67,8.08,12.79,150.21,262.67,140.58,0.0,0.0,0.1,67.29,85.08,96.83,10.0,8.17,6.08,1027.83,1027.79,1023.38,3.17,25.75,83.67,-7.38,-3.12,-0.75,-2.92,-3.71,-4.33,-2.92,-3.71,-4.33
